Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
13223,3.78,17164.17864,2.08,120012.78885119999
24615,3.28,19824.267519999998,1.93,158646.57135359998
24013,3.61,27273.23954,3.0,223053.12769999998
12673,1.93,5323.326,2.0,45752.194
28583,4.49,23229.56278,2.65,236355.136927
10675,2.44,17305.912279999997,2.3,100462.42280399999
18573,2.37,22975.23504,1.95,134770.188408
28342,2.78,22597.588619999995,2.44,179124.05347279998
20915,4.37,21228.29321,2.72,191596.09395120002
10902,2.22,17635.804320000003,2.62,105679.85595840002
29924,4.77,23267.92644,2.1,238135.97840399996
21519,3.94,23226.91858,1.69,170492.1895602
2455,4.31,24919.601099999996,2.23,115990.962653
1229,2.75,16058.688250000003,2.84,81103.80113
27425,2.14,10224.01906,1.95,99074.375287
2395,2.75,15368.149500000001,2.1,69595.66295
26063,3.35,29279.67335,1.63,193596.2642605
20472,3.75,14324.47875,1.64,128911.10265
12278,4.16,30753.906560000003,2.15,178705.19222400003
18927,4.28,31476.249920000002,1.57,193377.7722144
11930,2.04,16482.942960000004,1.61,83840.62408560002
15625,4.64,38780.9112,2.74,256321.519088
21091,2.01,19754.65788,2.49,131091.3238812
1939,3.93,21190.2063,2.54,103823.806602
29064,4.22,25278.880319999997,2.75,242724.76151999997
19584,3.62,13172.20984,2.19,126085.6392296
7359,1.65,10186.5126,2.67,59713.363842000006
7188,2.51,12597.51179,2.45,74100.8074655
9086,2.81,26304.008170000005,2.33,139428.01537610003
14376,2.62,13215.673,2.25,93831.73025000001
29113,4.93,30950.12095,2.05,268875.0798475
21873,2.34,23150.86254,2.47,154667.1755538
25277,3.08,22215.122160000003,2.33,174044.6389528
6454,4.16,17745.328640000003,1.78,93925.98225920001
5886,3.39,19710.300720000003,1.58,90516.4165776
11381,3.19,11271.77249,2.26,84323.14080739999
11994,4.53,20690.960730000003,2.68,151166.51621640002
23093,1.66,12346.648399999998,2.55,94511.63021999999
26668,4.64,15953.91152,2.2,190745.948384
7843,4.84,30899.13112,2.64,181332.08839679998
20784,4.79,33601.8979,2.08,236651.10343200003
10743,3.36,32036.64576,1.8,157835.733888
15177,1.96,17387.7872,1.94,98254.801568
18519,3.09,23937.117599999998,1.86,149620.98393599998
14759,3.9,22781.4054,2.89,168961.172406
22120,3.43,17366.1586,2.45,153151.00577
24354,4.19,33600.267830000004,1.56,221660.2134748
29124,2.93,16162.237460000002,2.56,159033.12281760003
5481,3.09,19217.30637,1.97,93228.9962889
17537,4.42,22873.61492,2.63,183418.3770796
5822,2.26,25143.953179999997,1.66,105184.58863879999
28338,2.99,16901.4833,1.91,150815.419703
2134,3.03,14922.32883,1.94,65259.99559019999
14157,3.64,13737.793160000001,1.79,103597.71607640001
21806,4.84,38483.9774,2.95,296036.72813
24063,2.91,13513.943970000002,2.61,132322.61170170002
24506,2.17,11201.09081,2.09,98990.4814129
17092,3.91,29585.00718,2.49,199666.4022382
17679,3.57,15513.570659999998,2.83,138044.57628779998
23203,1.52,11580.88,2.36,85761.19679999999
21814,2.29,12249.98402,2.66,107038.9855332
13014,2.14,13540.907780000001,1.55,75920.182619
12710,3.44,31310.18856,2.39,181174.1277784
7431,2.73,15342.17685,2.35,87025.09929750001
9871,3.57,18666.880259999998,2.99,128387.2024974
26302,4.86,24291.14022,1.88,222077.3440536
3979,2.68,16810.75024,1.57,70678.09835680001
19395,3.88,26657.00844,2.23,188011.7457012
12755,2.37,14335.76739,1.69,83128.3316691
11985,4.03,38977.01145,1.86,198750.814197
21264,1.73,6636.2903799999995,1.51,60080.0992338
29933,2.04,16903.44612,2.91,144059.2404492
3756,2.57,11943.44021,2.16,59337.6312736
15146,1.52,12229.426,2.12,73407.15512
25288,3.58,29980.29114,1.59,198160.28519260001
28302,4.83,37915.38891,2.84,320209.1423244
29475,2.83,10533.50904,2.18,127444.31778720001
28003,1.6,9667.4704,2.11,84538.103344
4082,4.55,47597.7775,1.82,200396.61005
21032,2.8,24380.7396,2.0,156412.5584
26068,1.93,17693.64556,1.51,112415.93591560001
8320,2.58,14185.7688,2.38,83599.26734399999
12773,2.64,8267.99688,1.63,63733.54867440001
7312,4.42,26943.64816,2.59,155990.3850544
8881,3.06,17717.4918,2.47,106373.048346
14919,2.56,15170.74944,2.22,102213.20263680001
6574,3.43,31073.587650000005,2.56,164244.379684
16002,3.12,16246.44216,1.67,109550.6827272
3525,2.96,9524.323919999999,2.99,57960.37636079999
3604,3.47,22328.957260000003,2.91,122141.06014660002
24288,3.53,30143.721939999996,1.6,194254.03898399998
7110,1.7,9993.7475,2.47,56759.05132499999
8229,3.99,19883.25129,2.28,117934.0255212
15516,1.85,5979.66435,2.21,53878.986913500004
3365,3.17,12952.12231,1.55,56647.0842005
13344,2.63,17970.85049,2.8,121354.802352
18714,3.32,12430.33232,2.21,114462.17906719999
17480,3.26,17026.97022,2.94,141098.0328868
7800,1.57,7266.137409999999,1.77,39639.3380357
27849,1.92,9163.48608,2.39,93697.7838912
13199,2.44,16982.443919999998,2.01,100305.1601192
29371,2.92,19443.366039999997,1.63,156342.73872519998
20281,3.3,23840.2131,2.37,171109.031247
16975,4.03,35865.64995,2.11,215817.07129449997
11141,2.02,10981.841100000001,1.57,61709.992727000004
9601,4.52,29784.86092,2.22,169088.63308240002
17738,2.32,15902.08504,1.65,99194.77039599999
2077,2.68,13762.21808,1.93,59651.8770544
10805,3.71,750.74447,2.04,43119.557658800004
7532,4.52,23433.031479999998,2.08,129651.4084384
25911,3.43,28563.331860000002,1.63,192559.62465180003
14098,2.14,17442.00152,2.18,103077.28635360001
5275,3.01,12508.07607,2.48,71913.9307936
19079,3.55,18040.603,2.41,147289.50923
13297,1.96,12986.042720000001,2.5,84499.31224
1097,2.6,21662.604600000002,1.92,87769.610032
10864,3.94,22445.62052,1.88,129893.1676176
28020,4.62,32435.024159999997,2.04,260489.89760640002
11254,1.64,9040.9592,2.4,58236.78047999999
4492,1.54,5719.72478,2.44,32313.258023199996
15640,2.07,13042.93752,2.31,88589.8607112
4026,4.32,24322.73616,2.96,138033.0913536
22945,2.19,15228.42999,1.99,111010.9856601
2820,3.29,27823.57935,2.41,131979.7849335
26311,1.68,10606.81944,2.05,87160.098732
28077,4.65,22488.19515,2.32,227707.053048
5708,2.98,11684.33862,1.87,62228.2304594
21556,2.53,6751.66679,2.01,81610.8638279
11162,3.38,18044.21788,2.84,125061.5745392
27170,3.22,17329.95306,2.59,167031.8845454
25446,2.28,14142.45012,2.29,118687.99101479999
6432,4.29,23719.13973,2.79,141207.95930669998
18275,2.4,10867.490399999999,1.99,87221.286696
22197,2.54,15631.63498,2.31,123752.7267638
7344,3.58,37555.793099999995,2.04,178016.92412399998
29914,2.62,13685.9237,1.97,132707.797089
5849,4.67,31822.108519999998,2.75,178469.84547
9277,1.61,9124.51078,1.89,50430.316934200004
5009,4.23,20877.00849,1.77,99894.3920073
16552,4.63,38984.24812,2.92,268438.26075039996
22742,2.64,13182.56016,1.68,108550.70138880001
16837,2.79,15464.604510000003,2.21,112081.21498710001
4791,3.52,25558.850239999996,2.17,123444.72550079998
16598,2.07,13815.302129999998,2.29,93625.5061377
10445,3.64,22674.64108,2.48,139602.1920384
4256,2.94,22772.181599999996,1.7,96769.71191999999
18973,2.62,22058.689140000002,2.42,147208.66599880002
21877,2.88,33710.7168,2.38,210658.699584
2093,4.25,29800.863999999998,2.01,128396.71463999999
23782,2.08,10088.03744,2.05,90323.111632
6504,4.52,29763.576239999995,1.99,148154.74919759997
24329,4.92,17964.66168,2.65,203234.356812
14502,2.05,21612.4038,2.72,131739.645936
17077,3.69,23973.60159,2.76,177128.47356839996
4989,3.86,14893.466460000001,2.95,92980.19897700001
19680,3.99,20296.75095,1.8,155650.85361
17997,3.98,27477.064300000005,2.31,190054.20713300002
5441,3.66,28043.14326,1.76,125356.27865759999
23536,2.59,1899.2185100000002,1.99,68536.1218549
13520,2.75,12575.37325,2.42,92763.14976500001
27029,2.53,17894.09039,2.57,150159.3630823
22017,1.96,19022.38604,1.73,114106.81992919999
17292,2.37,13673.987550000002,2.12,97318.86870600001
7485,1.71,10844.45064,2.52,61816.2668928
20308,1.97,14341.50544,2.54,105117.1946976
7660,4.58,38875.759060000004,2.48,209246.2005888
9867,4.69,22225.229950000004,1.9,132954.62680500004
13116,3.97,28561.906950000004,2.75,187739.57801250002
23654,2.46,21469.605720000003,2.08,145784.83133760002
21032,3.06,20123.8605,1.96,144048.40758
28680,2.64,17992.07256,1.86,145164.60008160002
2631,4.23,25764.68889,2.48,126554.9362272
25423,4.47,22425.046829999996,1.56,193473.97671479997
27972,3.59,27795.13702,1.56,199370.1677912
7037,4.72,56270.66944,1.92,253795.66420479998
22143,4.36,26157.506080000003,2.03,201958.22950240003
17629,3.6,35434.4184,2.71,230360.510664
24434,3.54,31492.176299999996,2.22,219393.343986
8720,3.39,26592.722790000003,1.76,129549.43769040002
13116,4.49,28276.6281,2.08,174259.482648
26841,4.34,24506.21796,1.68,206672.8220928
18014,4.65,15144.7338,1.93,143283.903834
23705,2.05,15112.15925,2.81,121284.7359925
3020,1.69,4761.28432,2.77,27815.126206399997
23304,2.38,16624.447559999997,2.98,138253.26884879998
23102,2.15,9447.2376,1.81,85663.275256
24577,3.62,18679.92038,2.65,175830.369767
20556,2.59,21415.15082,2.47,148965.7641654
6925,4.5,28043.7615,2.75,164370.367125
13222,4.22,38925.8286,2.71,239137.492706
15105,4.02,19721.29188,2.92,157750.8560496
5020,4.88,9185.950959999998,2.22,63262.31305119999
18698,2.35,17182.708850000003,2.49,121090.66273650002
3040,3.58,7882.200559999999,2.88,49348.338732799995
28894,4.14,21741.63642,2.19,210718.61659979998
14963,2.69,14447.212590000001,1.96,97461.43185640001
15565,3.32,21164.571719999996,2.31,142895.10411319998
22132,4.85,36518.39025,2.57,274229.2434425
16256,2.73,11967.86136,1.56,86984.4664416
8092,3.6,30897.881999999998,2.64,172497.37248
25039,2.06,14795.62658,2.3,115201.53429400001
28153,4.87,24006.830579999998,2.82,252818.0333956
17592,4.35,40707.06075,1.67,225920.1129525
18833,3.23,17409.832430000002,2.56,140219.4258808
23381,2.93,22809.534320000006,2.25,165446.85086000004
6971,3.75,28639.350000000002,1.62,129815.69700000001
5591,2.03,12441.222429999998,1.87,59497.2608041
24213,2.07,5935.946489999999,1.54,71134.1605746
4253,4.25,37567.607249999994,1.71,157451.07289749995
10014,1.99,8328.54004,2.79,59821.5667916
13475,5.0,25441.54,2.39,179063.3606
23818,3.5,15774.657499999998,2.01,146619.376575
7765,3.26,22536.888559999996,2.91,135970.02282959997
11859,2.77,10991.889070000001,1.59,72310.3117613
22920,3.19,19344.612979999998,1.65,143722.637377
16641,2.18,9836.144740000002,1.72,72867.83843280001
17575,3.27,29081.55207,1.57,161291.3908899
16532,4.59,26579.776589999998,1.73,175024.4466807
18902,2.67,19596.40092,2.2,132773.223864
5832,3.04,22719.48256,1.78,103608.9240768
3526,4.47,25120.166279999998,2.31,124029.13666679998
5518,3.17,19682.11473,1.8,92284.09597400001
17649,4.52,34938.117439999995,2.52,237693.77082879998
18147,4.7,21310.3969,2.57,182679.413833
25180,4.27,29546.636489999994,2.2,231614.47325799995
8141,4.68,23649.69672,2.1,135063.636552
10905,3.97,27777.0578,1.7,146067.96386
19633,2.88,21013.433279999997,2.27,146270.40010559998
9052,5.0,32450.38,1.57,161107.8566
18072,4.5,37175.4675,2.9,263483.79075
9048,4.88,40527.6924,1.65,192080.31725999998
21758,4.27,13714.014509999999,2.74,157911.08877739997
24903,4.65,36220.705350000004,2.55,280603.15934250003
10832,3.88,31327.44592,2.73,190206.97920159998
8445,2.58,11658.276960000001,2.61,75532.75678560001
2342,4.67,40289.23882,2.32,184986.6517024
22997,4.33,22253.06075,1.56,178797.90627
21153,4.15,23759.140100000004,1.83,178782.45658300002
19863,3.48,13028.98776,1.51,114854.98703760002
11139,2.34,20799.293579999998,1.57,100318.73808059999
25113,4.25,26472.3575,1.65,203354.354875
20445,2.94,8742.269339999999,2.75,101634.07936499998
5513,4.26,28699.8117,1.94,136562.63809799997
22718,2.94,7157.40942,2.31,97639.3546002
16353,2.29,12731.674070000001,2.88,99578.9394616
21062,2.82,12340.7712,1.7,105055.69344
4028,3.89,26515.185269999998,2.45,133661.4944515
8763,2.82,14531.76456,2.12,84582.52998719999
10319,3.64,24102.416519999995,2.14,137345.16439279998
19982,1.73,5130.233689999999,2.78,59091.37703819999
6354,1.58,10854.12442,2.5,58882.87989
6062,3.66,23201.28534,1.95,113831.99709299998
26326,1.84,3678.1820799999996,1.62,61754.8591296
13458,2.95,12218.841000000002,2.71,97251.84111000001
24297,4.31,33393.772249999995,2.36,250316.91700999995
18255,1.63,10452.490729999998,2.7,78882.356431
14404,2.88,18935.691839999996,1.97,116658.21660479999
9810,3.51,19591.142219999998,1.82,109271.26328039999
9689,2.32,9310.0788,2.75,66701.3543
28564,3.72,25273.293120000002,2.06,208867.6500672
10247,2.5,15128.8175,1.87,84166.02372499999
13862,2.98,21729.718960000002,2.29,134529.2543384
3716,4.36,20670.851560000003,1.98,98471.74920880001
18132,2.24,14526.397760000002,2.48,105693.9419648
18222,3.99,39413.52723000001,2.88,265043.79288240004
27617,2.12,7429.222000000001,2.33,90716.57126000001
24822,1.78,13566.91614,1.97,98043.8170758
11527,2.99,14315.970500000001,2.59,100176.03459500002
26936,2.13,11392.01745,2.11,104194.87171949999
19255,1.9,4619.196400000001,1.61,53259.799004
2041,3.77,24365.570320000003,1.72,98334.49159040001
18396,4.79,33556.07197,1.9,218985.52068299998
12280,1.61,14817.40155,1.86,76965.969983
13801,2.48,24282.662080000002,2.21,136456.4873568
4739,2.17,14420.80227,1.91,66668.96687569999
18130,1.8,4757.9976,2.87,55805.448312
5074,3.13,15559.24878,1.65,72672.878047
18754,3.46,9134.112819999998,2.73,108093.1936386
16243,4.83,37415.720579999994,2.49,246450.2754042
17989,2.53,14628.363860000001,2.01,104171.9090786
29489,3.58,10257.79906,1.95,146088.926287
4317,4.5,39179.5965,2.35,189857.744775
20521,2.62,20191.29986,1.56,125646.0475016
6277,1.55,14220.971,2.81,78132.22051
23071,2.4,4127.2176,2.15,72498.35304
26121,2.14,16761.597080000003,2.5,131326.12686000002
7543,2.41,12170.536150000002,2.46,72459.221229
10590,3.96,31302.081360000004,1.6,154623.892896
4516,3.31,28068.03539,2.8,149674.529872
11488,1.93,10611.533720000001,2.2,66740.28162400001
15131,1.59,5269.19958,1.67,43396.2524586
15615,3.62,28124.717579999997,2.57,185056.2593406
3874,2.1,12887.897400000002,2.94,71801.613156
8014,3.75,20359.60125,2.01,111694.5010125
1358,1.62,6132.506760000001,2.75,31329.367110000007
16293,2.89,16772.2884,2.7,125916.52548000001
7783,3.55,24923.4921,2.08,129317.497768
14361,4.92,41353.54956,2.71,265431.3384276
13489,4.92,26718.089519999998,2.62,189803.4535824
6250,3.5,11338.586,1.73,64167.92578
20285,4.03,31126.57145,2.17,211546.3529465
1027,3.03,9248.19933,2.51,44821.18897829999
16699,4.03,34889.676640000005,1.62,193597.59943680002
19603,1.73,5106.66936,2.32,55974.0016352
16616,1.87,9067.96473,1.88,66255.6231524
17076,4.91,20402.31678,2.21,169736.9136438
19678,2.07,10564.55964,2.73,90703.82709719999
22400,2.51,18414.070330000002,1.95,128959.5778035
15785,2.69,8191.08766,2.87,82352.2469042
27084,3.52,18716.05824,1.64,163462.1319936
2556,2.08,10836.44224,2.15,50287.715295999995
2449,4.74,17753.19126,2.02,82976.0888652
23386,2.8,13045.071199999998,2.36,122357.31043199998
19186,4.4,23040.630800000003,2.68,192248.55214400002
1277,3.74,24150.993899999998,2.78,120217.73084199999
28455,3.04,17175.878399999998,2.28,160015.959552
21985,3.93,13591.512,1.99,140631.18288
18810,2.55,14880.372000000001,2.42,113736.74424
1246,4.59,35119.16865,1.81,139523.1725565
19291,1.88,14877.611239999998,1.95,95033.64439799999
24741,3.51,25308.17055,2.4,198196.86041999998
22374,1.71,9554.06412,1.79,74469.4430148
20181,2.49,20752.177920000002,1.66,126203.6611872
6293,1.85,17186.605450000003,2.4,87263.11398000002
28970,4.39,39488.51973,1.82,278024.44536859996
29017,1.61,11199.88289,2.43,96332.85120270001
26150,3.75,28915.8825,2.59,230786.40067499998
14856,1.69,9369.691239999998,1.68,59587.10376319999
1708,4.96,30152.17728,2.13,133000.1721664
7995,3.79,17400.7238,2.18,103036.075484
8899,2.11,5751.73129,1.57,39310.5707053
6163,2.94,25313.31768,2.3,126966.486024
27675,4.18,39199.90624,2.75,301881.05464
20336,1.65,11464.001999999999,2.54,85600.96908
17588,1.98,12064.203360000001,1.78,80426.9287008
22916,3.79,23846.25552,2.89,203459.8294928
28200,3.4,20138.026599999997,2.63,189119.06315799998
18901,4.37,37605.09545,2.86,265358.133887
10035,3.17,17887.24171,1.81,99961.3409151
2656,4.15,23935.6728,2.57,120408.424696
11839,3.01,8864.04365,1.65,67989.1493225
18918,1.66,8823.374759999999,2.26,68991.45647759999
16132,4.91,36615.09259,1.77,217247.0190643
7353,1.59,6070.53414,2.69,40162.0751166
12968,4.65,17015.442750000002,1.54,120535.86733500002
6048,4.96,38429.17232,2.04,185251.9361728
26411,3.02,23172.940179999998,2.23,177782.75696139998
9785,3.95,23232.845350000003,1.8,126935.56233000002
21445,1.62,9749.352780000001,1.74,71203.4793972
19008,2.46,16506.62952,2.06,113776.59585119999
9347,4.7,37642.09790000001,2.01,194875.712579
19013,3.95,22435.88545,2.64,179203.858488
16847,1.94,11497.56326,2.96,89711.09376960002
1537,4.96,40292.470720000005,1.85,162749.53227200004
11096,3.91,25969.574850000005,2.56,161806.621316
9777,2.17,11010.30224,2.33,68890.6986992
6408,2.67,18370.101960000004,2.9,107122.85960400003
20188,1.54,6882.60342,1.57,55660.4142094
5017,3.87,24017.88951,2.07,117168.60030569999
28078,4.61,25183.79843,1.56,219093.9024108
3003,3.78,36685.0134,2.28,168363.197352
26780,3.61,15594.272229999999,2.87,172619.9057601
15351,2.56,22025.05984,2.4,136208.82329600002
7186,3.18,7744.0314,2.34,56460.57627599999
13765,4.29,25533.92127,1.69,153272.0194863
13207,1.65,10099.034549999998,2.44,66631.263402
16763,2.9,14343.1448,2.34,110861.94843199999
29090,1.6,9094.992,1.65,79740.7208
22195,4.18,38565.32371999999,2.58,269404.2826376
4970,2.12,13308.030760000001,2.86,75213.42949360001
24770,4.27,32225.117819999996,2.44,248847.42312079997
17889,4.46,11487.72012,1.96,125276.3116752
15498,4.19,33709.12403,2.17,205503.6672051
12821,2.54,13999.4132,2.95,101862.43534000001
2633,2.7,12822.092100000002,2.55,65449.619055
6903,3.17,8430.675229999999,2.26,57797.18647979999
17784,1.96,6637.100960000001,2.59,65320.9334064
29455,4.26,26482.716,1.77,225318.13932
17281,1.59,10219.05243,1.95,67842.0470985
16147,4.81,36522.426199999994,2.63,246765.90330599993
5752,4.95,42620.6286,1.75,188299.75725
15457,1.97,10892.742670000001,2.72,81864.03540240001
11702,4.73,36748.44844,2.0,202344.25376
9017,4.6,42357.747599999995,1.57,192695.358932
4384,4.27,22662.862739999997,2.49,120475.93370259998
16843,4.84,35827.1562,2.35,237368.24946999998
21725,2.36,19496.22668,2.36,136274.54832479998
23184,1.97,9823.34984,1.6,81036.539424
14698,2.67,13830.42378,1.91,93320.61697979999
26941,4.84,35990.056079999995,2.26,283712.07890079997
6749,3.44,23635.902879999998,1.58,107833.09231039998
2425,2.7,15896.406600000002,2.86,83804.03607600002
26395,1.51,6072.22944,2.69,68335.2060736
27821,3.98,29366.91954,2.17,233187.6344818
25164,4.06,44185.361639999996,1.64,263000.55636959994
16237,3.82,18604.878340000003,2.82,151700.85359880002
19135,4.37,18316.56658,1.94,155787.22232519998
29564,4.51,12583.423159999998,2.35,188071.530746
29028,3.95,22512.0533,2.14,207860.500662
15335,3.82,21063.46472,1.82,139042.1352304
21464,2.53,12754.03866,1.94,104554.83232039999
15838,3.29,23727.8748,1.93,145357.56796400002
13309,1.8,11352.159,2.11,70613.57349
25613,2.38,14344.00772,1.93,117330.8903396
12374,2.64,11180.204640000002,2.87,87114.95659680001
3556,4.75,24621.2355,2.09,117591.85319499997
6839,3.02,26360.205899999997,2.99,152191.20744099998
15093,4.17,7230.52146,1.65,89329.21332899999
15120,3.59,14705.05644,2.81,125012.1214764
9363,3.17,23049.2602,1.89,119342.33217800001
20373,1.89,12154.17231,2.07,87972.4513017
24151,2.44,17453.63232,1.78,124903.1701696
4827,2.08,13796.35712,1.83,62880.207769600005
9671,3.01,23159.60521,1.65,113642.2690165
15677,2.16,17569.55664,2.86,119250.36527039998
2414,2.34,15807.788099999998,2.84,82158.45440399999
26092,2.73,14471.123940000001,1.71,124919.0298174
28694,2.37,9853.85802,2.0,107420.21208
6400,3.75,22866.1725,2.32,122781.8652
18730,4.69,41293.41923,1.85,246823.3640355
4192,2.09,8185.965700000001,2.69,47153.459133
23554,1.7,12790.932599999998,1.56,85577.520056
28833,2.72,17007.17808,2.33,152066.8410864
9132,3.9,13842.5469,1.67,86416.94712299999
5091,3.25,24363.855750000002,2.67,130324.95635250001
28998,3.9,17184.3165,2.14,184235.27031
20658,3.55,26843.406649999997,1.66,171582.768339
8865,3.8,41999.5228,2.61,227304.800108
25228,4.33,45629.39711,2.14,298142.9440354
18469,3.52,22629.03456,2.58,168651.8582848
23638,2.48,18538.38688,1.88,130551.18109439999
25546,3.5,19371.625,2.59,178326.75875
14829,2.02,18787.72508,2.62,116753.86986960002
5275,4.42,19197.12522,2.98,118917.18359560001
5520,2.15,10034.6176,1.73,49297.12364799999
20588,2.39,30085.27459,2.18,174961.7677862
4464,1.99,7299.682180000001,2.08,38666.0632944
21171,2.97,13078.852380000002,2.29,118986.14671020002
5786,2.5,23135.3375,2.49,118342.66537500001
7963,1.79,9634.13084,2.64,58956.1370976
23906,1.75,7611.586499999999,2.51,76163.75511499999
21314,3.89,18604.17007,1.94,156211.8900758
14694,2.48,9175.50648,2.85,80942.326428
23717,3.4,18980.051199999998,2.61,168135.836032
3520,2.96,30841.65488,1.56,120215.4913728
15746,2.41,28458.61273,2.51,166296.2034123
3355,2.13,19210.787370000002,2.7,97436.85063900001
23054,4.78,31852.906640000005,2.41,250669.43828240002
6346,2.38,17148.6259,2.54,92958.24158599999
21228,2.05,7031.805449999999,2.32,73894.799544
16301,1.68,11800.844159999999,2.78,83793.71508479999
20648,4.85,29063.0624,2.59,233542.25641599996
15940,3.62,30975.434999999998,2.15,186250.85525
20266,2.45,21260.708000000002,2.38,142773.60104
16779,3.14,11124.62122,2.2,99409.46912400001
9265,3.0,29454.218999999997,2.73,167113.45587
27642,2.74,23588.290100000002,2.1,172451.06941
9737,4.31,38542.166379999995,2.59,218875.01368419998
23136,1.66,12173.71458,2.98,99030.85860839998
29639,4.51,23707.76661,1.73,222101.85945529997
13136,3.76,26073.24624,1.95,152380.68264800002
14917,3.43,18152.9663,1.98,123414.11587400001
10004,2.96,23082.748959999997,2.16,125636.07567359999
6186,2.87,21780.03394,1.52,94419.53946880001
13164,4.48,34951.934080000006,2.26,207869.95918080004
3716,4.07,44995.12391,2.63,223451.5437033
15792,4.05,30894.1047,2.32,197420.132304
14112,2.06,8821.02712,1.59,60738.20736080001
10308,3.98,25793.540220000003,2.79,164576.89765380003
17808,3.31,18013.62573,2.25,135502.3893525
7803,2.55,10770.6288,2.35,66749.88528
9582,5.0,57661.285,2.11,284897.88135000004
11882,2.96,27041.888079999997,1.83,138741.15134639997
16753,4.19,12276.76704,1.68,115373.5727072
7674,4.5,34901.599500000004,2.51,191939.21374500002
1845,4.62,32443.478759999998,2.11,141866.59770359998
2017,1.75,9322.90275,2.12,41940.10933
22583,1.55,9147.4831,1.79,69672.610949
2743,3.25,18216.99425,2.47,90344.7142975
21174,3.74,31898.95742,2.55,224331.016261
24992,3.38,22287.422559999995,1.8,169165.16572799996
10958,3.72,17938.52076,2.64,123998.4963264
14572,3.9,24087.9756,2.6,167635.48776000002
3321,4.61,21618.80706,1.84,98326.0291104
12129,4.34,27215.1635,2.67,179734.673545
9821,4.41,39624.762870000006,2.14,207357.12828180002
25824,4.1,31675.542199999996,1.85,227829.23747
24812,3.21,30627.874740000003,2.95,231254.499963
12664,3.11,22028.24196,2.92,147763.9904432
14965,4.23,25307.12133,2.41,174906.3550653
23168,2.98,23013.923139999995,2.81,179737.61030339997
24670,2.33,13047.501380000002,2.33,113976.7809754
21940,3.4,32724.673599999995,1.73,196659.03252799998
6181,3.27,23649.215519999998,1.9,112443.81052799999
4491,3.03,17319.45273,2.15,85483.45882950001
3321,3.42,29851.945379999997,2.0,130765.60151999998
27531,2.12,13384.278680000001,2.56,119398.0307808
13773,2.83,29684.724660000003,1.92,155341.7106672
24817,2.09,17150.935009999997,1.87,118241.64848869998
13641,2.41,7210.0066400000005,2.3,63877.838552
8138,1.98,17824.338180000002,2.85,102561.280173
14010,4.11,25847.93385,1.81,156061.7279685
22003,4.68,22170.624839999997,2.24,196977.4893216
12209,2.38,16339.98282,2.98,110430.5344436
25804,4.24,28405.727360000004,1.73,215362.32305280003
28294,2.13,14592.898379999999,2.33,123453.46998539999
26483,2.59,12621.898799999999,1.51,112893.83478800001
17901,1.67,11373.095789999998,1.88,74022.28166519999
3502,2.89,23216.141630000002,2.11,105539.1220993
16180,3.32,10539.363239999999,2.98,106203.62893519999
7510,2.11,9226.29994,2.24,54965.6117456
13330,3.15,29543.4972,1.74,152482.179528
5379,4.43,18859.435869999998,2.7,112468.318589
9083,2.23,12591.902390000001,2.86,81451.7356154
23581,3.93,22294.25334,1.89,179397.9754926
17193,4.2,15372.516600000003,2.04,134315.567064
14018,4.06,32391.337719999996,1.97,185506.69074839997
14576,2.31,15213.715440000002,1.63,88896.3470472
25927,4.63,30635.223769999993,2.03,243501.96179309997
1947,2.36,28776.04168,1.51,105598.82629679999
14573,3.63,19447.75404,2.9,148193.984796
24752,2.91,16443.248910000002,2.14,140103.37048740004
17992,3.22,23379.685840000002,2.85,171325.716324
19765,4.58,24068.52288,2.5,198832.05296
29411,3.39,36159.77061000001,1.97,243257.57932170003
28317,2.9,15748.116499999998,2.57,154088.192405
10602,3.97,39087.78233,2.17,205085.9923161
12127,1.96,18416.18156,2.08,98906.9407648
19316,3.75,26024.64,2.84,198394.25759999998
15074,3.01,16558.90698,2.77,124358.7262946
25681,1.91,12168.43237,1.99,97602.7551563
4712,4.76,20059.106480000002,1.52,93037.17480960001
29841,1.52,11428.531920000001,2.52,97015.28427840001
26196,1.6,10450.052800000001,2.7,91028.84816000002
9526,2.26,22160.47746,2.1,112386.71758599998
23115,4.96,17019.82832,1.56,175240.9888192
22503,3.21,17499.07746,2.7,154480.294062
28820,2.79,15247.414170000002,1.59,135146.0168703
21032,1.9,14062.762599999998,2.52,103524.48695199998
17959,3.03,22956.82833,2.1,148538.766153
11361,1.97,16058.64018,1.55,79389.342639
15013,2.42,18204.02408,2.09,110785.91848719999
13159,4.76,37063.30684,2.04,212372.59963359998
18758,4.8,8972.5488,1.64,122698.477632
8670,2.5,10542.675,2.6,70171.305
21318,3.14,29687.35922,2.27,193703.54386940002
27169,1.59,14732.668109999999,1.98,101834.7290778
13472,2.15,10267.5314,2.89,79173.028546
12740,2.43,17125.21602,1.52,91238.9603904
12809,2.06,6872.0013800000015,1.64,51400.6250232
24034,2.95,22332.809800000003,2.44,170057.975512
5068,3.19,19070.95883,2.87,109042.48950210001
20537,1.7,8127.426299999999,1.68,64821.828784
23679,4.82,37046.688700000006,2.83,293068.286421
9061,3.82,18145.06494,2.63,118624.67067219998
14344,4.25,39136.435249999995,1.53,199113.61643249998
28682,4.23,11946.810150000001,1.88,167678.48338200003
12457,4.95,13849.204049999998,1.82,114566.109471
